id,revenue
3001,20965675.3744811
3002,6444394.559912848
3003,18517053.31911546
3004,14249441.150443248
3005,438208.46928756346
3006,10590936.222999439
3007,26039029.389067806
3008,98563198.5711744
3009,65782442.33048667
3010,389319839.278606
3011,214690.51428182088
3012,4143337.4426486325
3013,60772954.04043419
3014,2817975.112690253
3015,49017129.107267074
3016,35366.83212687983
3017,93944369.65960334
3018,159309499.9613716
3019,14661827.781947011
3020,625601252.3509891
3021,47168877.617409036
3022,33069400.052052543
3023,934493.2793728195
3024,84061737.84806326
3025,8262678.1663969485
3026,87797033.27316871
3027,4749160.527952345
3028,86737803.44799553
3029,1539278.4616255783
3030,68938208.10891232
3031,9148481.496212497
3032,17629377.92445138
3033,27352990.335837524
3034,1765725.3326789062
3035,23520705.227732785
3036,33190620.831266597
3037,47268723.720276184
3038,42560882.096841276
3039,38467180.73277994
3040,4183760.8790241457
3041,31461206.877287213
3042,2263150.455482417
3043,27825873.42141996
3044,4812489.087175678
3045,442305722.18962485
3046,5133696.552181013
3047,58007846.880928025
3048,52924767.509351954
3049,24260021.805409696
3050,12006858.390824717
3051,2783818.3478585463
3052,38318149.155840784
3053,1068401.04487382
3054,8220115.897380546
3055,224360082.04554352
3056,1807628.6380846428
3057,63435693.21582942
3058,625970350.151289
3059,1421148.4467902386
3060,29109213.193582177
3061,16613698.711973201
3062,8141012.181628439
3063,55638880.95089949
3064,192333231.9569926
3065,61976677.99777739
3066,119648005.27613309
3067,3173085.2171887127
3068,19881998.674632546
3069,236518299.84814802
3070,755745.5419225569
3071,40756966.8236586
3072,483416763.23760164
3073,4156683.05090144
3074,815202.3730497591
3075,69742468.89784384
3076,154628268.1291421
3077,17065023.818851564
3078,68071255.27567594
3079,25398533.686235674
3080,102050697.11144206
3081,550842.9833010598
3082,12521998.089968046
3083,56005500.858083375
3084,7671317.312928222
3085,28553074.88599421
3086,62130844.96216279
3087,811397.1236375683
3088,2893359.5084808357
3089,944356.0057944581
3090,61080526.33621944
3091,58693937.69518095
3092,26782773.62740686
3093,278235642.45772576
3094,99495026.40005574
3095,76417774.28301021
3096,7888360.993415201
3097,593965751.6388638
3098,20603408.17838889
3099,103045621.08504264
3100,8720306.848505722
3101,8635275.553482551
3102,1904422.7446322972
3103,4174606.8966348693
3104,1633799.1866735597
3105,130701430.62739164
3106,141088509.9964251
3107,58724782.21107158
3108,10523903.387006147
3109,12375667.879587844
3110,411015509.34823626
3111,309504792.90827787
3112,3301257.759562244
3113,148837891.55410156
3114,52662310.68013421
3115,9704762.357424403
3116,39873451.11018079
3117,1434367.2815379233
