id,revenue
3001,7400367.654817783
3002,6444397.266466068
3003,5494343.751722105
3004,14249458.252002837
3005,499319.2857729578
3006,48452563.0796042
3007,26606135.968978565
3008,135693236.10122237
3009,83603378.00437078
3010,308455524.3608436
3011,13819824.506897772
3012,5191321.720221548
3013,27324284.686918683
3014,1944060.998938445
3015,62239699.76887534
3016,3265495.4155800915
3017,84604784.47700126
3018,230446317.1574156
3019,21026482.98323059
3020,713238919.9531002
3021,43021748.62255178
3022,46892863.477009505
3023,53708594.672729775
3024,37751027.46069089
3025,2288440.670592782
3026,88970275.96853119
3027,8023340.590507538
3028,100650863.577835
3029,1975638.8502720967
3030,38807482.678219706
3031,1532001.9521104891
3032,22666399.754807413
3033,30050042.439467754
3034,2173894.2144061974
3035,7699433.749911286
3036,31876777.139670394
3037,31792484.625481047
3038,37367435.718605265
3039,38467419.594388664
3040,2374571.523607028
3041,24985460.089195237
3042,36822596.0662601
3043,120281540.70470013
3044,70875423.80081086
3045,471191643.8346962
3046,476389.10801087046
3047,34543675.71748584
3048,46600358.398479
3049,62236704.75059675
3050,5036484.573930352
3051,11304306.010823965
3052,39698743.55358509
3053,8254523.896952408
3054,6135007.667331848
3055,224339494.90659732
3056,3684319.900942405
3057,124962384.96775377
3058,756058085.0722864
3059,19490416.119020894
3060,58923014.53489156
3061,15402673.253839899
3062,9452174.441727897
3063,30957108.299052536
3064,138643181.87133643
3065,27664629.744315587
3066,56579268.97980781
3067,15032651.551969567
3068,64280884.16300926
3069,264109231.40822384
3070,17729695.616830308
3071,33180152.893959444
3072,547610437.9295968
3073,5308073.308717972
3074,622365.5481785329
3075,28406279.070303213
3076,145436030.03334162
3077,12400219.976003846
3078,74611597.06893384
3079,26399006.342220396
3080,99567641.22548713
3081,682946.2344898904
3082,28114299.76908794
3083,42111951.55306373
3084,24167027.987925973
3085,32581433.590896387
3086,159146421.89222068
3087,1446129.9683595337
3088,1626655.335845208
3089,2340001.934105759
3090,44084605.31646738
3091,122908121.8102556
3092,1811389.6304198934
3093,217631515.88189608
3094,55173247.40566273
3095,83218792.26104046
3096,6402305.768026011
3097,601887967.3300154
3098,21280308.62167451
3099,137302458.83320642
3100,4612354.829144753
3101,6766031.485637724
3102,1904424.6662020786
3103,7498148.664672605
3104,10738841.7704666
3105,131676495.83391592
3106,145459574.97060055
3107,32805494.144541744
3108,34771433.85038936
3109,23173151.3421731
3110,246061032.80898833
3111,308821317.39524746
3112,13109052.8885426
3113,148478546.35764754
3114,41158198.50382775
3115,9740402.25136801
3116,35868353.233196676
3117,4257901.069936625
3118,4481914.381740043
3119,260327658.81417778
3120,576622851.9815605
3121,1296691.386179183
3122,7086588.7579082055
3123,10972578.343049766
3124,22314635.400625307
3125,565199.0623743163
3126,39434571.06140227
3127,2196105.5389887863
3128,28612882.670043025
3129,136908910.49503732
3130,30043776.066704113
3131,19476957.17491797
3132,2697437.5420683534
3133,10654253.793428648
3134,30087864.133199845
3135,8448297.233088478
3136,10535320.93062123
3137,137139160.4960013
3138,4560498.220319832
3139,32000777.866280615
3140,26413734.55179996
3141,44465076.56302716
3142,6584963.260949214
3143,130263015.90844129
3144,68214986.01275693
3145,4497872.728703269
