id,revenue
3001,27268377.14
3002,4668082.4
3003,6605088.46
3004,21922991.73
3005,3776262.7
3006,28109633.72
3007,14175832.38
3008,77465312.88
3009,57309709.42
3010,526566434.78
3011,4598738.86
3012,2275375.72
3013,32127979.18
3014,1370951.74
3015,38179265.0
3016,590450.66
3017,85710413.99
3018,162970190.24
3019,12848959.04
3020,745581531.72
3021,97905599.3
3022,131983659.46
3023,1740367.22
3024,57298364.14
3025,5119844.8
3026,93566098.68
3027,6943533.34
3028,149314636.12
3029,2911475.16
3030,86493682.92
3031,19392687.7
3032,10776116.92
3033,2006993.78
3034,453695.34
3035,9183445.42
3036,33280705.1
3037,73742439.38
3038,75477019.62
3039,42951170.32
3040,5708355.56
3041,35504874.44
3042,4783177.66
3043,45133326.12
3044,24672144.22
3045,394596797.64
3046,8029141.7
3047,33469581.78
3048,46073827.46
3049,57697415.3
3050,60430072.22
3051,4602374.62
3052,29160100.38
3053,1169579.8
3054,5490937.84
3055,67180706.32
3056,1738720.94
3057,106884250.28
3058,477311778.54
3059,6978400.04
3060,140693948.66
3061,87144488.64
3062,53280323.12
3063,38945712.62
3064,158711847.3
3065,30760031.5
3066,150287128.67
3067,7240851.28
3068,46051991.92
3069,302135606.08
3070,4705608.36
3071,16879862.08
3072,619506325.14
3073,12225220.62
3074,1394135.32
3075,86680452.3
3076,256041280.4
3077,18005324.1
3078,89642620.34
3079,109546004.16
3080,119343197.2
3081,18038158.36
3082,11249706.18
3083,22711392.82
3084,2105283.86
3085,32825373.68
3086,95117450.32
3087,708106.18
3088,1115387.32
3089,2903531.14
3090,57132269.68
3091,74264919.0
3092,10237075.78
3093,454589042.3
3094,133410471.14
3095,47839122.98
3096,7046943.66
3097,956359329.88
3098,26837617.54
3099,73895950.1
3100,6080661.01
3101,14034140.86
3102,14922400.12
3103,10655223.4
3104,4014322.6
3105,107434226.06
3106,76046114.34
3107,41343305.02
3108,64758502.28
3109,23684899.08
3110,436461431.2
3111,13093363.68
3112,4146800.02
3113,59100422.44
3114,34901191.6
3115,31031954.48
3116,12495066.38
3117,4352623.36
3118,5362093.08
3119,273934094.86
3120,185157355.86
3121,7383240.48
3122,24973656.7
3123,19304346.26
3124,12904068.5
3125,6506059.34
3126,46971334.1
3127,5326710.6
3128,47143997.52
3129,257181397.96
3130,22499612.6
3131,5489776.26
3132,18564256.34
3133,5986765.3
3134,31161635.5
3135,5517051.32
3136,5556999.54
3137,212154452.56
3138,1086714.56
3139,43650518.72
3140,53176997.8
3141,13756953.05
3142,979269.78
3143,185048863.02
3144,29823280.18
3145,22908653.3
3146,6640544.5
3147,55401927.51
3148,5857635.1
3149,70260907.04
3150,94882171.72
3151,16096229.08
3152,33833961.54
3153,18511962.22
3154,17024584.0
3155,79410187.38
3156,43642241.22
3157,30308188.7
3158,131577872.0
3159,26701047.44
3160,11233335.62
3161,2383758.8
3162,7214709.46
3163,55109175.86
3164,8143881.04
3165,2782180.34
3166,4100272.16
3167,92391747.24
3168,2299964.62
3169,47280557.72
3170,18429819.56
3171,20953803.02
3172,44380368.5
3173,1589086.88
3174,14536976.14
3175,24426540.68
3176,47232568.84
3177,77881508.5
3178,8273513.76
3179,11271099.6
3180,16422590.14
3181,1897603.24
3182,243373160.98
3183,25467161.66
3184,33597108.8
3185,73900511.14
3186,90403788.2
3187,30717582.92
3188,47324333.12
3189,91304025.88
3190,20878523.64
3191,55308349.61
3192,28660463.26
3193,300136945.56
3194,111135145.62
3195,444598.04
3196,10944130.58
3197,43321363.94
3198,118542539.7
3199,368521429.22
3200,27644524.28
3201,14372861.3
3202,42557394.56
3203,1282882.26
3204,3373193.96
3205,23387214.98
3206,34781902.4
3207,50026074.46
3208,14082282.3
3209,14270939.3
3210,381085032.78
3211,4467600.94
3212,67473877.56
3213,179902152.74
3214,25018209.26
3215,8840594.86
3216,26086736.66
3217,393760280.64
3218,22327862.3
3219,6026418.42
3220,254659283.46
3221,8351005.0
3222,9157834.84
3223,39814937.86
3224,3494894.56
3225,10021774.56
3226,39341754.08
3227,95625848.03
3228,144600746.4
3229,142906249.0
3230,43665428.8
3231,40260524.86
3232,55114574.44
3233,8905996.02
3234,7652331.88
3235,5080735.46
3236,1263882.02
3237,49640097.44
3238,16393448.27
3239,652997.76
3240,343701497.5
3241,2828239.96
3242,14353072.9
3243,11925061.52
3244,1398276.0
3245,11227838.58
3246,47208986.66
3247,18543255.81
3248,65463582.9
3249,52814567.52
3250,438983619.58
3251,2274842.66
3252,16934453.42
3253,55955941.74
3254,4566340.42
3255,2729272.9
3256,41791553.94
3257,34911876.98
3258,53558379.28
3259,39361842.86
3260,35867934.52
3261,506331442.0
3262,62522954.62
3263,3437768.56
3264,1338827.06
3265,269193.64
3266,1522248.0
3267,69829502.96
3268,339297.4
3269,39166759.02
3270,82351141.52
3271,6200844.16
3272,33887400.2
3273,67697151.88
3274,578775274.4
3275,27528681.86
3276,4370427.28
3277,26694657.52
3278,100872891.5
3279,16471912.04
3280,252436049.64
3281,5541486.36
3282,2909273.0
3283,450503385.08
3284,36762717.4
3285,112347749.8
3286,6372116.98
3287,22090275.86
3288,36029342.68
3289,107101213.92
3290,106124385.4
3291,73990590.48
3292,162101937.4
3293,89801847.25
3294,28862286.3
3295,14721743.54
3296,2450002.92
3297,9947746.18
3298,111710864.76
3299,8049616.62
3300,33804347.1
3301,973714.04
3302,11292837.94
3303,11691270.32
3304,12527370.18
3305,69111876.18
3306,3120021.3
3307,191501848.4
3308,13653613.02
3309,12031712.86
3310,12189866.94
3311,6790409.76
3312,20815548.88
3313,63258104.1
3314,33892965.7
3315,142918947.94
3316,39100882.68
3317,6313398.26
3318,13697092.3
3319,8812934.7
3320,32849396.6
3321,37301081.82
3322,8327197.72
3323,152180243.2
3324,19625492.78
3325,110887571.54
3326,201137021.6
3327,52344647.04
3328,19009027.02
3329,36966274.81
3330,104418295.92
3331,10225341.1
3332,61743452.06
3333,360702245.86
3334,9452673.92
3335,73979108.72
3336,40626694.29
3337,183715.54
3338,27055425.34
3339,9331400.28
3340,129170640.32
3341,13201571.34
3342,47778661.46
3343,60514457.96
3344,5675667.68
3345,3354381.38
3346,42220049.2
3347,1401321.94
3348,33997103.32
3349,122745621.78
3350,173712633.78
3351,53993740.96
3352,8747861.96
3353,102113250.3
3354,26288042.88
3355,5265571.62
3356,83081577.9
3357,3912045.88
3358,16388162.14
3359,43964849.12
3360,19026551.08
3361,311029746.38
3362,14813960.94
3363,32594471.96
3364,60008834.3
3365,2611139.42
3366,122425098.72
3367,204651143.82
3368,5034543.66
3369,149476232.84
3370,77125460.28
3371,53765312.86
3372,74508689.04
3373,43769583.35
3374,31358219.58
3375,80845623.86
3376,32312245.44
3377,7589695.74
3378,23481859.54
3379,367177585.06
3380,71259196.42
3381,17429708.3
3382,5916674.46
3383,9468092.52
3384,38409434.32
3385,177958724.81
3386,5927607.06
3387,10046136.68
3388,127741113.7
3389,908299572.54
3390,46348808.0
3391,8597726.76
3392,10576021.5
3393,18908775.12
3394,209130513.66
3395,137363511.6
3396,7235581.56
3397,1350979.86
3398,427625732.18
3399,152360056.32
3400,35009330.32
3401,4927950.12
3402,757099.34
3403,174163238.42
3404,36784373.9
3405,34310348.02
3406,165901771.52
3407,237686157.94
3408,31984419.16
3409,15932444.72
3410,48654386.22
3411,127998278.38
3412,18125941.38
3413,44800997.4
3414,5794452.68
3415,8919540.04
3416,98335989.44
3417,108222673.16
3418,43942889.07
3419,258837462.26
3420,5353134.12
3421,23287107.0
3422,8146295.8
3423,473631279.26
3424,7625954.5
3425,8397647.98
3426,27564046.7
3427,31143911.1
3428,3147491.9
3429,47512096.67
3430,669296830.86
3431,7363290.88
3432,33163483.8
3433,16263035.9
3434,13876805.54
3435,319899696.38
3436,249421414.42
3437,6958469.48
3438,48622612.68
3439,118153191.3
3440,80167431.72
3441,157635265.99
3442,1819232.06
3443,10206770.42
3444,731966.56
3445,119529832.46
3446,9619672.48
3447,3089056.68
3448,93241335.46
3449,15937001.82
3450,96807110.54
3451,46758951.86
3452,67618919.06
3453,68789026.55
3454,40275140.02
3455,37622585.44
3456,136709073.73
3457,21403695.36
3458,26649337.9
3459,504918086.02
3460,88230011.5
3461,14596871.62
3462,34584181.8
3463,48172460.6
3464,2036930.24
3465,42066542.78
3466,71515019.8
3467,19042740.78
3468,105460694.61
3469,9030242.42
3470,1499922.4
3471,37838890.54
3472,3306811.34
3473,127583955.78
3474,66052462.7
3475,336380177.5
3476,7663941.66
3477,53646173.64
3478,11414986.62
3479,246500135.5
3480,20564389.2
3481,4599743.84
3482,4173804.0
3483,4216228.16
3484,3045860.08
3485,100128687.88
3486,176889103.86
3487,80547129.04
3488,105917363.86
3489,15246584.14
3490,49260894.48
3491,42883240.76
3492,7573016.54
3493,41248315.5
3494,38460113.24
3495,115282040.12
3496,26019750.26
3497,89629058.74
3498,13784364.34
3499,17503008.18
3500,2332244.72
3501,106067104.86
3502,62019881.18
3503,65164246.03
3504,112938478.94
3505,10644666.32
3506,119809506.58
3507,296545705.38
3508,10485086.78
3509,7939622.79
3510,43990914.78
3511,33389214.96
3512,172090632.74
3513,12990577.9
3514,26035926.79
3515,4245709.94
3516,14345771.38
3517,576480752.42
3518,51599936.04
3519,9369116.28
3520,4290839.66
3521,2736974.72
3522,35643659.32
3523,17715128.74
3524,142397596.27
3525,227498075.2
3526,65895120.66
3527,49644374.64
3528,18654429.24
3529,653521880.0
3530,38563485.06
3531,131053308.48
3532,25789220.4
3533,88112072.3
3534,17836540.6
3535,402137010.42
3536,30042341.89
3537,94463007.32
3538,34927015.72
3539,50212282.34
3540,62415205.56
3541,32386404.16
3542,16922542.58
3543,4081979.5
3544,38276451.64
3545,6001034.08
3546,7502252.56
3547,232277359.76
3548,475044315.68
3549,1743061.7
3550,432843615.4
3551,147012831.64
3552,87737228.48
3553,85215810.72
3554,146221510.4
3555,164984774.44
3556,80361536.24
3557,38553683.06
3558,192829486.9
3559,42148301.64
3560,29478718.16
3561,117432196.6
3562,26465254.26
3563,14156370.92
3564,6239585.7
3565,11650609.72
3566,67754397.76
3567,14974728.22
3568,5757820.96
3569,156672691.12
3570,1521023.58
3571,63301566.76
3572,163122549.22
3573,14887712.34
3574,26760638.9
3575,17841927.43
3576,27785559.96
3577,31434690.34
3578,36118747.64
3579,50110518.02
3580,35933777.42
3581,58882628.2
3582,104412657.84
3583,2959642.46
3584,40804980.09
3585,112030656.76
3586,33636100.4
3587,57215619.1
3588,6791187.04
3589,18884549.2
3590,51148023.82
3591,353750146.22
3592,6804116.44
3593,10305323.34
3594,8571876.02
3595,37723756.0
3596,54084222.32
3597,18560625.06
3598,141583139.14
3599,32983980.32
3600,8003312.5
3601,1239370.46
3602,4184583.48
3603,18578055.38
3604,14911731.66
3605,34327974.92
3606,20615049.18
3607,41993376.34
3608,126164178.1
3609,2054656.46
3610,42297515.18
3611,3006426.9
3612,12005694.62
3613,15821201.82
3614,83499292.8
3615,55352386.88
3616,20228475.42
3617,15890480.28
3618,91618251.98
3619,1620374.82
3620,143568871.84
3621,452153993.1
3622,434870811.16
3623,148279413.66
3624,1863396.7
3625,873790.82
3626,55497410.72
3627,34881162.57
3628,457222558.32
3629,11639740.42
3630,1582867.68
3631,133270937.04
3632,21077738.68
3633,72795339.82
3634,2755339.08
3635,27087866.02
3636,30876700.24
3637,8604460.42
3638,43239540.96
3639,107004435.12
3640,600672719.08
3641,29652735.58
3642,8054380.5
3643,39048086.62
3644,21961044.74
3645,85310498.3
3646,22567788.5
3647,80705312.42
3648,7519397.76
3649,15079337.44
3650,54891268.8
3651,337338173.42
3652,35026708.56
3653,224088711.0
3654,15031801.18
3655,32927159.6
3656,15723574.54
3657,999115.14
3658,5935549.56
3659,99905933.9
3660,531496705.98
3661,39852040.06
3662,33673556.62
3663,497186115.62
3664,222426.2
3665,1587253.28
3666,17282110.02
3667,105758248.92
3668,60040225.2
3669,2033193.2
3670,39052892.72
3671,73055733.3
3672,10393603.44
3673,170483307.28
3674,17007230.34
3675,434377054.14
3676,76389477.32
3677,15625806.68
3678,32978088.98
3679,28022806.2
3680,13611300.64
3681,13630083.04
3682,181401870.14
3683,3110047.6
3684,94190915.86
3685,202328887.92
3686,19523541.7
3687,122825613.06
3688,2599603.56
3689,3215865.28
3690,104046326.72
3691,15525014.26
3692,7516845.3
3693,175509849.04
3694,135500345.38
3695,87447067.21
3696,38433526.42
3697,52275521.52
3698,98364072.06
3699,12540005.44
3700,26510104.4
3701,45445469.64
3702,1580386.72
3703,129362992.08
3704,109575602.08
3705,15246577.41
3706,107196100.76
3707,4195810.48
3708,21660597.68
3709,381752331.86
3710,37214120.76
3711,3945089.28
3712,60791905.94
3713,111984292.92
3714,8461539.62
3715,25727733.58
3716,4301763.86
3717,1124554.42
3718,5243426.18
3719,54340050.28
3720,16708788.24
3721,897341.08
3722,71739571.74
3723,4828780.86
3724,18097881.68
3725,59731002.02
3726,8473845.66
3727,65916769.74
3728,129048554.34
3729,12377186.52
3730,52229588.48
3731,159568524.76
3732,6293896.24
3733,239190916.3
3734,371895220.28
3735,32922586.1
3736,24564873.52
3737,14842276.0
3738,3572559.74
3739,34871240.4
3740,27264660.22
3741,8879561.0
3742,72302285.99
3743,41828304.56
3744,133164702.56
3745,54533424.84
3746,185183897.78
3747,3675716.82
3748,25007368.68
3749,5296062.48
3750,7622236.62
3751,18806619.52
3752,7135912.62
3753,12691994.9
3754,102050361.82
3755,54402406.84
3756,30464168.96
3757,336482647.56
3758,141692036.39
3759,4534184.32
3760,190773002.88
3761,82075817.46
3762,251865872.64
3763,13759306.12
3764,48802094.04
3765,3219617.1
3766,13238911.58
3767,53086486.4
3768,13500175.12
3769,5282598.26
3770,25000823.96
3771,78421112.24
3772,30598839.06
3773,61217959.76
3774,17202052.54
3775,229975539.12
3776,98782313.94
3777,5996523.12
3778,2329574.42
3779,32601625.06
3780,7888473.64
3781,18290497.44
3782,8753047.3
3783,75851854.26
3784,12327062.82
3785,320340355.58
3786,27681371.24
3787,194989458.24
3788,574367872.18
3789,30192431.8
3790,8178452.22
3791,35749346.0
3792,891320.66
3793,1308856.6
3794,3729137.36
3795,488049721.4
3796,26495084.42
3797,64302937.64
3798,69315205.36
3799,20202289.52
3800,3012702.2
3801,95409539.48
3802,5057662.54
3803,10807508.42
3804,5395177.7
3805,13857035.88
3806,133036908.94
3807,13116862.56
3808,5142861.94
3809,45380420.62
3810,36482370.7
3811,22385364.64
3812,15766502.72
