id,revenue
3001,1123752.8
3002,1123752.8
3003,4524790.5
3004,5743672.0
3005,1123752.8
3006,4230435.5
3007,1123752.8
3008,13888632.0
3009,10154296.0
3010,78679940.0
3011,1123752.8
3012,1123752.8
3013,8122923.5
3014,1123752.8
3015,10424736.0
3016,1123752.8
3017,18679028.0
3018,33333936.0
3019,2288959.8
3020,168882050.0
3021,17154816.0
3022,22728666.0
3023,1123752.8
3024,10154296.0
3025,1123752.8
3026,21410166.0
3027,1123752.8
3028,33083792.0
3029,1123752.8
3030,17154816.0
3031,6191287.0
3032,1406938.9
3033,1123752.8
3034,1123752.8
3035,4524790.5
3036,8122923.5
3037,22728666.0
3038,14387648.0
3039,8141295.5
3040,1123752.8
3041,7434514.0
3042,1123752.8
3043,3691781.0
3044,2864725.8
3045,102442260.0
3046,1123752.8
3047,6191287.0
3048,10154296.0
3049,4230435.5
3050,7847116.0
3051,1123752.8
3052,10424736.0
3053,1123752.8
3054,1406938.9
3055,13178998.0
3056,1123752.8
3057,23120980.0
3058,56784244.0
3059,1406938.9
3060,17026374.0
3061,15419532.0
3062,7847116.0
3063,15419532.0
3064,24903360.0
3065,10424736.0
3066,23120980.0
3067,4230435.5
3068,14775316.0
3069,59316812.0
3070,1123752.8
3071,7847116.0
3072,190980260.0
3073,1123752.8
3074,1123752.8
3075,22728666.0
3076,44386890.0
3077,8317340.0
3078,23120980.0
3079,11289526.0
3080,23120980.0
3081,7847116.0
3082,4524790.5
3083,4837841.5
3084,1123752.8
3085,5743672.0
3086,17026374.0
3087,1123752.8
3088,1123752.8
3089,1123752.8
3090,10424736.0
3091,10918554.0
3092,4230435.5
3093,74144480.0
3094,23120980.0
3095,10154296.0
3096,1123752.8
3097,239450240.0
3098,5743672.0
3099,15846866.0
3100,6191287.0
3101,6191287.0
3102,4427849.0
3103,1123752.8
3104,1123752.8
3105,26141294.0
3106,24903360.0
3107,10154296.0
3108,6038027.5
3109,4230435.5
3110,102442260.0
3111,3107088.8
3112,1123752.8
3113,6038027.5
3114,9668338.0
3115,9668338.0
3116,2864725.8
3117,1123752.8
3118,4230435.5
3119,72077760.0
3120,37067684.0
3121,1123752.8
3122,4722204.0
3123,7847116.0
3124,4230435.5
3125,1123752.8
3126,10424736.0
3127,4524790.5
3128,10887204.0
3129,73428300.0
3130,2864725.8
3131,4230435.5
3132,3049266.0
3133,1406938.9
3134,5565590.5
3135,1123752.8
3136,3165146.0
3137,39445856.0
3138,1123752.8
3139,14775316.0
3140,15419532.0
3141,3107088.8
3142,1123752.8
3143,36018416.0
3144,7741223.5
3145,7847116.0
3146,1406938.9
3147,6815462.5
3148,5565590.5
3149,19536196.0
3150,21959254.0
3151,4542346.0
3152,8141295.5
3153,6191287.0
3154,5743672.0
3155,14775316.0
3156,4542346.0
3157,6191287.0
3158,19660590.0
3159,4427849.0
3160,1406938.9
3161,1123752.8
3162,6191287.0
3163,14775316.0
3164,1123752.8
3165,1123752.8
3166,1123752.8
3167,17481792.0
3168,1123752.8
3169,7847116.0
3170,6191287.0
3171,7847116.0
3172,10154296.0
3173,1123752.8
3174,2288959.8
3175,4230435.5
3176,10396870.0
3177,17154816.0
3178,1123752.8
3179,4230435.5
3180,4524790.5
3181,1123752.8
3182,43566836.0
3183,7434514.0
3184,5743672.0
3185,24903360.0
3186,10424736.0
3187,4427849.0
3188,7434514.0
3189,19211984.0
3190,12566424.0
3191,8122923.5
3192,1123752.8
3193,43566836.0
3194,19211984.0
3195,1123752.8
3196,4524790.5
3197,7847116.0
3198,33333936.0
3199,79066470.0
3200,4837841.5
3201,12566424.0
3202,1406938.9
3203,1123752.8
3204,2370379.0
3205,1406938.9
3206,12589180.0
3207,16041748.0
3208,7869873.0
3209,1406938.9
3210,102442260.0
3211,1123752.8
3212,16041748.0
3213,57228052.0
3214,2600870.0
3215,1123752.8
3216,5053965.0
3217,106647496.0
3218,2288959.8
3219,2288959.8
3220,65299264.0
3221,6191287.0
3222,2288959.8
3223,4427849.0
3224,1123752.8
3225,4524790.5
3226,4836701.0
3227,30052900.0
3228,26141294.0
3229,33333936.0
3230,8211949.0
3231,8918730.0
3232,8122923.5
3233,3055458.0
3234,4427849.0
3235,7847116.0
3236,1123752.8
3237,10396870.0
3238,4702832.0
3239,1123752.8
3240,76285180.0
3241,1123752.8
3242,1123752.8
3243,2076024.0
3244,1123752.8
3245,6191287.0
3246,10154296.0
3247,8122923.5
3248,13178998.0
3249,12469164.0
3250,66587544.0
3251,1123752.8
3252,6191287.0
3253,15419532.0
3254,1123752.8
3255,1123752.8
3256,14775316.0
3257,12842232.0
3258,7847116.0
3259,10396870.0
3260,1123752.8
3261,123015790.0
3262,8481884.0
3263,1123752.8
3264,1123752.8
3265,1123752.8
3266,1123752.8
3267,9668338.0
3268,1123752.8
3269,14775316.0
3270,15902492.0
3271,4230435.5
3272,5697355.0
3273,7434514.0
3274,89363200.0
3275,6191287.0
3276,1123752.8
3277,3201438.8
3278,21193608.0
3279,7847116.0
3280,46169036.0
3281,1123752.8
3282,1123752.8
3283,120671176.0
3284,7434514.0
3285,11019086.0
3286,1123752.8
3287,4524790.5
3288,8141295.5
3289,23252816.0
3290,18315474.0
3291,9668338.0
3292,44125020.0
3293,21907992.0
3294,5743672.0
3295,1406938.9
3296,1123752.8
3297,3049266.0
3298,23120980.0
3299,1123752.8
3300,10154296.0
3301,1123752.8
3302,10910592.0
3303,4427849.0
3304,2864725.8
3305,10424736.0
3306,1123752.8
3307,15299468.0
3308,3055458.0
3309,2288959.8
3310,4230435.5
3311,1123752.8
3312,7847116.0
3313,17154816.0
3314,4230435.5
3315,25102604.0
3316,10154296.0
3317,4230435.5
3318,1123752.8
3319,1123752.8
3320,7434514.0
3321,3323801.2
3322,1320666.2
3323,30276834.0
3324,3165146.0
3325,19211984.0
3326,39445856.0
3327,15397532.0
3328,5139633.0
3329,4702832.0
3330,33333936.0
3331,4427849.0
3332,11289526.0
3333,39445856.0
3334,1406938.9
3335,13178998.0
