id,revenue
3001,49073398.94162738
3002,9241822.633378282
3003,18588058.63365367
3004,8670083.168467462
3005,3963670.9038167074
3006,32575323.71180789
3007,30062619.981216773
3008,105979171.2843008
3009,42013396.85997894
3010,308397869.13418007
3011,2185605.8373151496
3012,37878185.42588094
3013,29595700.179499492
3014,6139284.614538444
3015,92095197.5537489
3016,7498401.176598921
3017,116186647.59243494
3018,225589738.78565514
3019,5779072.713372499
3020,568564869.2440383
3021,68561142.2508483
3022,74048207.45994337
3023,27405042.871495374
3024,70645735.61824507
3025,16941761.326725706
3026,108346133.87023
3027,41840181.34191547
3028,106376384.59185837
3029,12174689.015568908
3030,81657414.77522016
3031,26233650.787385195
3032,24590080.358762532
3033,1315775.7173456848
3034,19854780.574493073
3035,2688619.453794919
3036,12781129.80681318
3037,68968684.25141563
3038,34894952.033607766
3039,45618332.04797782
3040,22408370.646890916
3041,34446166.75953043
3042,36588281.61979797
3043,11613170.721552089
3044,27426103.65944895
3045,412651987.9445493
3046,14306588.363592288
3047,5906271.591158431
3048,9517981.971805178
3049,2940607.1559731215
3050,29502078.816164322
3051,37148043.29469176
3052,53469980.177085936
3053,5378817.583376758
3054,42220435.99125491
3055,129917879.75957003
3056,6190833.563092785
3057,124100706.33292267
3058,579021851.6781832
3059,10676149.471404616
3060,132623550.81399685
3061,71612984.182357
3062,38344879.27256044
3063,36975660.52145348
3064,177651481.0878079
3065,60365316.18651976
3066,120154522.46336165
3067,11383510.535829604
3068,63167856.29111488
3069,435715397.4090211
3070,14919101.84237884
3071,6670866.937129214
3072,494845241.2074429
3073,7331000.20258973
3074,21436559.691537894
3075,53231111.43863043
3076,181478430.53366172
3077,10320487.717738494
3078,91868199.30448982
3079,63373194.25977793
3080,154172584.2072809
3081,51367729.317313656
3082,20029249.161343023
3083,45422241.922785096
3084,14764260.223618552
3085,58092943.674612224
3086,122765093.45958215
3087,15057742.570318254
3088,2622724.472244017
3089,3410446.812283851
3090,76196461.39233305
3091,77852905.09461842
3092,3788321.478505723
3093,229665528.34434065
3094,144656883.47337276
3095,74161178.0418126
3096,5067472.4441504665
3097,735675279.6830429
3098,34773945.27407698
3099,113022663.46771355
3100,27991291.417030327
3101,12968722.207470514
3102,9562211.49489113
3103,1492637.5902264118
3104,577384.0639126599
3105,187097178.98717564
3106,197673324.6180295
3107,39178518.291643314
3108,26554649.815893047
3109,22805455.105383903
3110,447396486.56481344
3111,16079873.608319223
3112,50690520.42657013
3113,25892220.87452942
3114,44163750.38933165
3115,57050923.21527909
3116,15737916.772365145
3117,3016737.818847548
3118,1108522.0525912791
3119,279082542.09406656
3120,252982653.055771
3121,7047836.732983183
3122,11504947.263762586
3123,41574990.83981307
3124,2543403.2455695122
3125,31373229.79641051
3126,55435179.031529605
3127,19895284.649518557
3128,70895402.49151932
3129,133700626.73837364
3130,18813071.758888453
3131,66025922.74138017
3132,12706620.418596536
3133,38941458.22162982
3134,17415150.426187642
3135,8412882.298241757
3136,3779216.5744435377
3137,238262113.37019512
3138,11324663.862206612
3139,47386654.78412336
3140,122726710.5653989
3141,22386457.104911104
3142,19894180.266017154
3143,193391733.58798683
3144,47073966.37680814
3145,48526687.7799537
3146,10849779.363456912
3147,42737790.9631674
3148,3470910.079670459
3149,106283280.16596277
3150,135568663.84270588
3151,12505083.48840575
3152,17052618.641839348
3153,20027416.362106785
3154,4951586.564323448
3155,9865114.31233085
3156,39011069.40804759
3157,34252097.684778646
3158,129642211.94883469
3159,31617951.067900985
3160,30877077.7829552
3161,6414008.986357987
3162,16057117.215723287
3163,59056707.72021656
3164,24521417.39326881
3165,23159135.615898777
3166,20707725.707268357
3167,127014536.48592788
3168,18403976.067547545
3169,14428842.017723158
3170,4510833.4531195015
3171,34018963.85428937
3172,63650845.12287825
3173,3729552.15576043
